Stock Alt Sim Yr  SSB Rec Tot_biom SPR_Implied F Ntot Catch ABC OFL AvgAge AvgAgeTot SexRatio
M16.2 6 65 2020 152.912 0.33001 659.221 0.35 0.353092 0.611042 106.139 106.139 106.139 5.10469 3.24261 0.5
M16.2 6 65 2021 131.651 0.540023 598.467 0.359248 0.342289 0.527891 91.0091 91.0091 91.0091 4.79249 3.00595 0.5
M16.2 6 65 2022 120.5 1.35813 552.123 0.387547 0.311607 0.489225 81.3744 81.3744 81.3744 4.70886 2.23639 0.5
M16.2 6 65 2023 115.57 1.78288 569.008 0.40108 0.298061 0.473681 70.1752 70.1752 70.1752 4.44 2.01412 0.5
M16.2 6 65 2024 108.752 0.26902 710.107 0.420934 0.279343 0.467254 65.6707 65.6707 65.6707 3.5711 2.72397 0.5
M16.2 6 65 2025 121.09 0.559556 876.592 0.38597 0.313231 0.573346 105.613 105.613 105.613 3.29608 3.00282 0.5
M16.2 6 65 2026 160.275 0.405109 909.29 0.35 0.353092 0.769882 164.089 164.089 164.089 3.99974 3.25088 0.5
M16.2 6 65 2027 181.457 0.385947 780.031 0.35 0.353092 0.815741 141.435 141.435 141.435 4.75756 3.32015 0.5
M16.2 6 65 2028 154.184 0.533551 638.783 0.35 0.353092 0.660579 116.797 116.797 116.797 4.92104 3.03564 0.5
M16.2 6 65 2029 127.493 0.309834 547.15 0.369385 0.330906 0.528392 93.5076 93.5076 93.5076 4.95179 3.14882 0.5
M16.2 6 65 2030 112.382 0.668181 490.491 0.410198 0.289302 0.442175 66.3738 66.3738 66.3738 4.76699 2.70137 0.5
M16.2 6 65 2031 103.379 1.20401 472.661 0.437585 0.264601 0.412216 57.974 57.974 57.974 4.64716 2.20116 0.5
M16.2 6 65 2032 100.546 0.58638 522.727 0.446745 0.25683 0.412487 53.0433 53.0433 53.0433 4.29049 2.52639 0.5
M16.2 6 66 2019 172.699 1.76114 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.2064 2.31832 0.5
M16.2 6 66 2020 153.014 0.771013 721.153 0.35 0.353092 0.616466 106.198 106.198 106.198 4.81762 2.54659 0.5
M16.2 6 66 2021 133.425 0.501999 790.21 0.355052 0.34714 0.559805 94.5997 94.5997 94.5997 3.84402 2.90097 0.5
M16.2 6 66 2022 138.118 0.574855 853.08 0.35 0.353092 0.631125 134.449 134.449 134.449 3.81846 3.0235 0.5
M16.2 6 66 2023 164.811 0.958397 806.603 0.35 0.353092 0.746842 140.576 140.576 140.576 4.42038 2.68601 0.5
M16.2 6 66 2024 159.449 0.377822 727.903 0.35 0.353092 0.69536 119.693 119.693 119.693 4.61726 2.99987 0.5
M16.2 6 66 2025 137.366 1.21992 682.529 0.35 0.353092 0.598589 109.403 109.403 109.403 4.29584 2.43612 0.5
M16.2 6 66 2026 129.492 0.524345 683.088 0.364457 0.336382 0.563319 107.635 107.635 107.635 4.24394 2.71645 0.5
M16.2 6 66 2027 130.154 1.18028 695.101 0.362857 0.338184 0.567255 95.456 95.456 95.456 4.03644 2.42917 0.5
M16.2 6 66 2028 128.51 0.560048 732.591 0.366903 0.333651 0.57749 108.655 108.655 108.655 3.97776 2.73233 0.5
M16.2 6 66 2029 137.001 0.543969 757.459 0.35 0.353092 0.627185 114.57 114.57 114.57 4.00657 2.90713 0.5
M16.2 6 66 2030 139.684 0.612338 741.759 0.35 0.353092 0.631999 124.039 124.039 124.039 4.12137 2.89241 0.5
M16.2 6 66 2031 143.053 0.62879 686.909 0.35 0.353092 0.639947 118.89 118.89 118.89 4.4641 2.81236 0.5
M16.2 6 66 2032 133.192 0.741543 630.617 0.355559 0.346549 0.575835 101.565 101.565 101.565 4.46373 2.65552 0.5
M16.2 6 67 2019 172.699 0.289248 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.26924 3.57568 0.5
M16.2 6 67 2020 152.876 1.30508 637.124 0.35 0.353092 0.609106 106.117 106.117 106.117 5.15919 2.44632 0.5
M16.2 6 67 2021 131.111 0.399751 594.701 0.360548 0.340804 0.522167 89.8605 89.8605 89.8605 4.9438 2.78214 0.5
M16.2 6 67 2022 116.012 0.892925 609.761 0.399838 0.299276 0.468758 67.2791 67.2791 67.2791 4.1615 2.5874 0.5
M16.2 6 67 2023 115.926 0.680063 662.287 0.400079 0.29904 0.501952 89.7788 89.7788 89.7788 4.02165 2.68314 0.5
M16.2 6 67 2024 131.175 0.578635 686.12 0.360386 0.340989 0.585037 101.777 101.777 101.777 4.21129 2.80383 0.5
M16.2 6 67 2025 129.884 0.909388 675.701 0.363523 0.337432 0.573988 102.459 102.459 102.459 4.146 2.58053 0.5
M16.2 6 67 2026 129.779 1.52647 671.994 0.363749 0.337178 0.580689 106.183 106.183 106.183 4.21436 2.19625 0.5
M16.2 6 67 2027 128.461 0.472377 722.487 0.36701 0.333532 0.567729 97.6764 97.6764 97.6764 3.95747 2.66957 0.5
M16.2 6 67 2028 127.934 0.511798 799.945 0.368325 0.332075 0.584838 104.995 104.995 104.995 3.59802 2.95532 0.5
M16.2 6 67 2029 144.469 0.360952 820.075 0.35 0.353092 0.679132 142.544 142.544 142.544 3.98515 3.23623 0.5
M16.2 6 67 2030 160.57 0.602885 725.819 0.35 0.353092 0.722119 130.451 130.451 130.451 4.62128 2.99961 0.5
M16.2 6 67 2031 144.277 0.488699 616.652 0.35 0.353092 0.619073 109.034 109.034 109.034 4.84101 2.94164 0.5
M16.2 6 67 2032 122.197 1.31704 549.646 0.383014 0.316298 0.508833 83.6366 83.6366 83.6366 4.66095 2.23992 0.5
M16.2 6 68 2019 172.699 0.449394 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.26233 3.33352 0.5
M16.2 6 68 2020 152.891 1.96935 646.267 0.35 0.353092 0.609907 106.126 106.126 106.126 5.0848 2.11741 0.5
M16.2 6 68 2021 131.422 1.38166 657.213 0.359799 0.341659 0.529874 90.4474 90.4474 90.4474 4.56048 2.18344 0.5
M16.2 6 68 2022 119.673 1.03622 802.543 0.389773 0.309332 0.511018 76.2446 76.2446 76.2446 3.46368 2.46264 0.5
M16.2 6 68 2023 133.8 0.549623 994.942 0.354197 0.348139 0.643641 137.123 137.123 137.123 3.33793 2.8905 0.5
M16.2 6 68 2024 179.367 0.832815 1043.55 0.35 0.353092 0.862847 171.971 171.971 171.971 3.87839 2.90266 0.5
M16.2 6 68 2025 200.316 0.502949 963.085 0.35 0.353092 0.917178 169.334 169.334 169.334 4.38854 3.11024 0.5
M16.2 6 68 2026 186.842 0.89362 846.028 0.35 0.353092 0.827752 148.46 148.46 148.46 4.58089 2.79972 0.5
M16.2 6 68 2027 163.136 0.334824 764.344 0.35 0.353092 0.702901 133.369 133.369 133.369 4.57486 3.11873 0.5
M16.2 6 68 2028 146.741 2.26838 698.109 0.35 0.353092 0.623413 113.161 113.161 113.161 4.41604 2.03082 0.5
M16.2 6 68 2029 134.421 0.904402 734.307 0.352773 0.34981 0.580442 107.922 107.922 107.922 4.19592 2.36449 0.5
M16.2 6 68 2030 130.074 1.57223 860.511 0.36306 0.337954 0.587043 94.5116 94.5116 94.5116 3.4273 2.33744 0.5
M16.2 6 68 2031 144.207 0.246556 1031.62 0.35 0.353092 0.700485 154.02 154.02 154.02 3.4552 3.00341 0.5
M16.2 6 68 2032 187.117 1.10136 1066.49 0.35 0.353092 0.893319 169.464 169.464 169.464 3.8667 2.79397 0.5
M16.2 6 69 2019 172.699 0.542492 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.25832 3.2126 0.5
M16.2 6 69 2020 152.9 1.11462 651.582 0.35 0.353092 0.610373 106.131 106.131 106.131 5.10171 2.52986 0.5
M16.2 6 69 2021 131.501 0.4741 622.712 0.359609 0.341876 0.528149 90.6585 90.6585 90.6585 4.72591 2.78534 0.5
M16.2 6 69 2022 119.673 1.36377 639.745 0.389771 0.309334 0.494289 77.7424 77.7424 77.7424 4.12021 2.32858 0.5
M16.2 6 69 2023 122.688 1.14972 705.46 0.381748 0.317623 0.537673 97.3326 97.3326 97.3326 4.00127 2.34999 0.5
M16.2 6 69 2024 133.097 0.49641 790.054 0.355796 0.346274 0.603768 104.725 104.725 104.725 3.80912 2.77734 0.5
M16.2 6 69 2025 138.418 1.00835 850.315 0.35 0.353092 0.64614 128.2 128.2 128.2 3.68624 2.65012 0.5
M16.2 6 69 2026 157.48 0.503304 853.959 0.35 0.353092 0.73641 147.183 147.183 147.183 4.11657 2.91989 0.5
M16.2 6 69 2027 163.406 1.007 799.144 0.35 0.353092 0.731441 129.282 129.282 129.282 4.28345 2.6365 0.5
M16.2 6 69 2028 150.354 0.383998 761.042 0.35 0.353092 0.669794 128.292 128.292 128.292 4.29934 2.97947 0.5
M16.2 6 69 2029 143.71 0.806477 723.876 0.35 0.353092 0.634611 116.492 116.492 116.492 4.2643 2.74396 0.5
M16.2 6 69 2030 136.698 0.339655 688.568 0.35 0.353092 0.59939 115.947 115.947 115.947 4.34873 3.05706 0.5
M16.2 6 69 2031 133.204 1.02674 638.168 0.355535 0.346577 0.579731 101.628 101.628 101.628 4.43441 2.51822 0.5
M16.2 6 69 2032 124.403 0.732531 615.204 0.377278 0.322352 0.533908 92.5778 92.5778 92.5778 4.40497 2.56372 0.5
M16.2 6 70 2019 172.699 0.466879 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.26158 3.30981 0.5
M16.2 6 70 2020 152.893 0.844952 647.265 0.35 0.353092 0.609995 106.127 106.127 106.127 5.13465 2.75429 0.5
M16.2 6 70 2021 131.358 0.444336 595.707 0.359953 0.341483 0.52473 90.3855 90.3855 90.3855 4.87724 2.89887 0.5
M16.2 6 70 2022 118.056 0.64905 580.239 0.394172 0.304892 0.477707 73.6133 73.6133 73.6133 4.44178 2.77153 0.5
M16.2 6 70 2023 115.521 0.39401 587.697 0.401217 0.297927 0.484783 80.1437 80.1437 80.1437 4.34945 2.98049 0.5
M16.2 6 70 2024 119.476 0.0932977 575.163 0.3903 0.308797 0.509565 81.3466 81.3466 81.3466 4.48138 3.58801 0.5
M16.2 6 70 2025 116.627 0.53059 523.12 0.398121 0.300966 0.490541 78.9236 78.9236 78.9236 4.63327 3.03261 0.5
M16.2 6 70 2026 112.354 0.460779 459.16 0.41028 0.289225 0.462697 71.1971 71.1971 71.1971 5.08035 2.84 0.5
M16.2 6 70 2027 101.13 1.08708 419.019 0.444849 0.25842 0.39516 49.3082 49.3082 49.3082 4.91349 2.21599 0.5
M16.2 6 70 2028 88.8292 0.868567 459.648 0.487686 0.224703 0.350903 43.24 43.24 43.24 4.24643 2.3012 0.5
M16.2 6 70 2029 92.7449 0.333341 567.586 0.473425 0.235442 0.391426 49.6732 49.6732 49.6732 3.72855 2.82335 0.5
M16.2 6 70 2030 107.593 1.00797 653.293 0.424444 0.276166 0.483721 77.7517 77.7517 77.7517 3.71271 2.53419 0.5
M16.2 6 70 2031 129.342 0.433984 685.823 0.364844 0.335948 0.596013 110.895 110.895 110.895 4.19354 2.84134 0.5
M16.2 6 70 2032 132.543 0.457098 662.609 0.357079 0.344786 0.592278 100.076 100.076 100.076 4.22325 2.97718 0.5
M16.2 6 71 2019 172.699 0.962376 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.24032 2.79343 0.5
M16.2 6 71 2020 152.939 0.568988 675.552 0.35 0.353092 0.612472 106.154 106.154 106.154 5.01994 2.85495 0.5
M16.2 6 71 2021 132.129 0.375307 656.032 0.358105 0.343602 0.53692 91.9643 91.9643 91.9643 4.47121 3.09096 0.5
M16.2 6 71 2022 125.294 0.672227 641.491 0.375005 0.324789 0.529225 95.3333 95.3333 95.3333 4.33512 2.84931 0.5
M16.2 6 71 2023 129.447 1.36763 607.781 0.364598 0.336224 0.554444 97.406 97.406 97.406 4.58574 2.24603 0.5
M16.2 6 71 2024 122.134 0.856578 615.443 0.383199 0.316105 0.516996 80.0092 80.0092 80.0092 4.33281 2.4138 0.5
M16.2 6 71 2025 114.315 1.65186 702.407 0.404633 0.294614 0.499799 78.1849 78.1849 78.1849 3.63873 2.20334 0.5
M16.2 6 71 2026 127.029 0.475583 846.816 0.370594 0.329578 0.593574 115.962 115.962 115.962 3.58239 2.72014 0.5
M16.2 6 71 2027 151.934 0.32175 930.108 0.35 0.353092 0.717994 133.921 133.921 133.921 3.66255 3.2033 0.5
M16.2 6 71 2028 168.335 0.310004 899.865 0.35 0.353092 0.790526 160.528 160.528 160.528 4.09587 3.50665 0.5
M16.2 6 71 2029 178.447 1.59139 756.795 0.35 0.353092 0.800047 146.691 146.691 146.691 4.82722 2.32492 0.5
M16.2 6 71 2030 154.234 0.710784 662.742 0.35 0.353092 0.649053 110.661 110.661 110.661 4.90424 2.51483 0.5
M16.2 6 71 2031 123.195 1.0862 689.861 0.3804 0.319041 0.516617 81.4267 81.4267 81.4267 3.87786 2.45561 0.5
M16.2 6 71 2032 122.549 0.380659 788.904 0.382107 0.317248 0.551095 108.752 108.752 108.752 3.69515 2.92902 0.5
M16.2 6 72 2019 172.699 0.309382 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.26837 3.54251 0.5
M16.2 6 72 2020 152.878 2.01352 638.274 0.35 0.353092 0.609207 106.119 106.119 106.119 5.11917 2.10511 0.5
M16.2 6 72 2021 131.201 0.98793 638.237 0.36033 0.341052 0.52626 89.9998 89.9998 89.9998 4.70169 2.31216 0.5
M16.2 6 72 2022 117.521 0.63882 756.452 0.395644 0.303421 0.493469 70.213 70.213 70.213 3.55345 2.69743 0.5
M16.2 6 72 2023 128.647 0.485023 895.871 0.366584 0.334005 0.606256 127.634 127.634 127.634 3.50385 3.03517 0.5
M16.2 6 72 2024 169.637 0.384496 890.265 0.35 0.353092 0.796504 154.935 154.935 154.935 4.20385 3.2861 0.5
M16.2 6 72 2025 175.441 0.408297 766.159 0.35 0.353092 0.777074 136.8 136.8 136.8 4.69344 3.30923 0.5
M16.2 6 72 2026 151.611 0.309203 636.099 0.35 0.353092 0.653251 118.661 118.661 118.661 4.95847 3.3588 0.5
M16.2 6 72 2027 127.879 0.708001 530.835 0.368432 0.331957 0.522143 90.4481 90.4481 90.4481 5.00344 2.72041 0.5
M16.2 6 72 2028 110.72 0.49352 476.631 0.415067 0.284739 0.434325 64.4718 64.4718 64.4718 4.9094 2.73726 0.5
M16.2 6 72 2029 100.248 0.729334 476.593 0.447724 0.256013 0.39608 50.8978 50.8978 50.8978 4.49378 2.55432 0.5
M16.2 6 72 2030 97.7797 0.693613 514.159 0.45595 0.249248 0.404973 56.0561 56.0561 56.0561 4.22995 2.56587 0.5
M16.2 6 72 2031 106.572 0.966497 564.606 0.42758 0.27336 0.454897 66.0104 66.0104 66.0104 4.13873 2.41223 0.5
M16.2 6 72 2032 112.35 0.537823 621.139 0.410288 0.289217 0.490031 76.4974 76.4974 76.4974 4.00521 2.69776 0.5
M16.2 6 73 2019 172.699 0.506095 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.25989 3.25835 0.5
M16.2 6 73 2020 152.896 0.609823 649.504 0.35 0.353092 0.610191 106.129 106.129 106.129 5.13579 2.97567 0.5
M16.2 6 73 2021 131.401 1.26491 588.305 0.359848 0.341603 0.524629 90.4875 90.4875 90.4875 4.85836 2.32585 0.5
M16.2 6 73 2022 118.358 0.453003 599.507 0.393344 0.305722 0.480087 74.72 74.72 74.72 4.43867 2.70862 0.5
M16.2 6 73 2023 114.62 0.752382 658.507 0.403763 0.295454 0.486364 74.5637 74.5637 74.5637 3.87989 2.70215 0.5
M16.2 6 73 2024 124.214 0.839144 704.718 0.377776 0.321822 0.559823 105.799 105.799 105.799 4.01022 2.62271 0.5
M16.2 6 73 2025 138.379 0.872008 705.242 0.35 0.353092 0.622528 111.882 111.882 111.882 4.26217 2.5594 0.5
M16.2 6 73 2026 132.183 0.410687 704.221 0.357947 0.343785 0.587534 104.607 104.607 104.607 4.08647 2.90528 0.5
M16.2 6 73 2027 130.034 1.41377 705.979 0.363125 0.337881 0.586564 109.763 109.763 109.763 4.01932 2.33363 0.5
M16.2 6 73 2028 134.951 0.782042 721.082 0.351573 0.351226 0.606154 116.332 116.332 116.332 4.16624 2.51601 0.5
M16.2 6 73 2029 133.423 0.495903 753.247 0.355037 0.347157 0.598023 102.227 102.227 102.227 3.86919 2.84987 0.5
M16.2 6 73 2030 133.188 0.337989 783.601 0.355574 0.346532 0.61602 124.325 124.325 124.325 3.85204 3.19886 0.5
M16.2 6 73 2031 149.319 1.08164 733.06 0.35 0.353092 0.681571 131.541 131.541 131.541 4.3742 2.57047 0.5
M16.2 6 73 2032 146.006 0.33184 659.424 0.35 0.353092 0.634573 111.783 111.783 111.783 4.68031 2.93315 0.5
M16.2 6 74 2019 172.699 0.5414 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.25837 3.21394 0.5
M16.2 6 74 2020 152.9 1.4091 651.519 0.35 0.353092 0.610367 106.131 106.131 106.131 5.08783 2.35606 0.5
M16.2 6 74 2021 131.523 0.990018 639.356 0.359555 0.341938 0.529592 90.686 90.686 90.686 4.62849 2.39214 0.5
M16.2 6 74 2022 120.173 0.640556 714.162 0.388426 0.310706 0.504783 78.6261 78.6261 78.6261 3.83625 2.6931 0.5
M16.2 6 74 2023 127.957 0.867204 807.172 0.368292 0.332112 0.58327 113.25 113.25 113.25 3.70247 2.69324 0.5
M16.2 6 74 2024 152.245 0.400733 826.739 0.35 0.353092 0.705009 136.371 136.371 136.371 4.12154 3.03671 0.5
M16.2 6 74 2025 157.926 0.627976 771.024 0.35 0.353092 0.708165 126.639 126.639 126.639 4.32135 2.95645 0.5
M16.2 6 74 2026 147.304 0.256703 701.101 0.35 0.353092 0.653158 124.783 124.783 124.783 4.50649 3.28985 0.5
M16.2 6 74 2027 136.844 0.422887 615.911 0.35 0.353092 0.588744 107.01 107.01 107.01 4.67262 3.16145 0.5
M16.2 6 74 2028 122.666 0.858774 532.127 0.381794 0.317576 0.507315 85.7234 85.7234 85.7234 4.79186 2.54033 0.5
M16.2 6 74 2029 112.044 1.01317 498.182 0.411181 0.288375 0.455143 66.3462 66.3462 66.3462 4.76998 2.29762 0.5
M16.2 6 74 2030 101.489 0.404005 545.387 0.443671 0.259412 0.413575 54.4657 54.4657 54.4657 4.11601 2.73338 0.5
M16.2 6 74 2031 104.199 0.433439 624.799 0.434987 0.266848 0.452622 68.9612 68.9612 68.9612 3.78057 2.98086 0.5
M16.2 6 74 2032 122.686 0.670779 649.589 0.38175 0.317621 0.552274 100.753 100.753 100.753 4.16417 2.79711 0.5
M16.2 6 75 2019 172.699 1.62284 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.21224 2.3817 0.5
M16.2 6 75 2020 153.001 0.618467 713.258 0.35 0.353092 0.615774 106.19 106.19 106.19 4.85659 2.65887 0.5
M16.2 6 75 2021 133.191 0.675652 760.266 0.35559 0.346513 0.555254 94.1312 94.1312 94.1312 3.95176 2.80544 0.5
M16.2 6 75 2022 135.478 0.50509 809.565 0.350396 0.352621 0.611246 128.541 128.541 128.541 3.9243 3.00906 0.5
M16.2 6 75 2023 156.451 0.515232 770.479 0.35 0.353092 0.702805 129.419 129.419 129.419 4.40262 3.05194 0.5
M16.2 6 75 2024 150.283 0.673689 685.032 0.35 0.353092 0.655599 116.674 116.674 116.674 4.59994 2.83978 0.5
M16.2 6 75 2025 133.862 1.94676 620.557 0.354022 0.348343 0.577943 104.961 104.961 104.961 4.56414 2.02723 0.5
M16.2 6 75 2026 121.646 0.471002 665.236 0.384481 0.314771 0.514748 84.2635 84.2635 84.2635 4.11688 2.55737 0.5
M16.2 6 75 2027 118.252 0.468039 784.626 0.393633 0.305431 0.525443 83.4738 83.4738 83.4738 3.41926 2.95196 0.5
M16.2 6 75 2028 137.81 0.90407 852.852 0.35 0.353092 0.658995 145.238 145.238 145.238 3.78171 2.75277 0.5
M16.2 6 75 2029 167.388 0.930673 793.762 0.35 0.353092 0.76701 139.181 139.181 139.181 4.50191 2.60637 0.5
M16.2 6 75 2030 154.077 0.245142 738.874 0.35 0.353092 0.673997 114.211 114.211 114.211 4.38303 3.10551 0.5
M16.2 6 75 2031 134.583 1.51289 714.989 0.352392 0.350259 0.600094 117.013 117.013 117.013 4.08711 2.32513 0.5
M16.2 6 75 2032 136.715 0.76945 718.097 0.35 0.353092 0.605744 120.021 120.021 120.021 4.27307 2.51055 0.5
M16.2 6 76 2019 172.699 0.521803 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.25921 3.23838 0.5
M16.2 6 76 2020 152.898 0.422831 650.401 0.35 0.353092 0.610269 106.13 106.13 106.13 5.14078 3.20104 0.5
M16.2 6 76 2021 131.411 1.01568 580.042 0.359824 0.34163 0.524124 90.5186 90.5186 90.5186 4.90582 2.5106 0.5
M16.2 6 76 2022 118.282 0.353681 559.986 0.393553 0.305512 0.475615 74.8356 74.8356 74.8356 4.68112 2.86528 0.5
M16.2 6 76 2023 111.851 0.553652 576.787 0.411738 0.28785 0.459954 66.7795 66.7795 66.7795 4.21737 2.86216 0.5
M16.2 6 76 2024 113.485 1.81112 590.995 0.407008 0.292334 0.488133 82.5457 82.5457 82.5457 4.20084 2.06651 0.5
M16.2 6 76 2025 122.333 0.215392 647.44 0.382675 0.316653 0.532909 85.6721 85.6721 85.6721 4.2525 2.73914 0.5
M16.2 6 76 2026 117.899 0.443566 724.143 0.394601 0.304462 0.520832 79.0596 79.0596 79.0596 3.56556 3.04061 0.5
M16.2 6 76 2027 129.9 0.165466 760.755 0.363468 0.337494 0.612318 131.94 131.94 131.94 3.94481 3.56282 0.5
M16.2 6 76 2028 153.702 0.17406 658.691 0.35 0.353092 0.686691 122.565 122.565 122.565 4.82656 3.83596 0.5
M16.2 6 76 2029 133.738 0.984268 506.045 0.354313 0.348003 0.558884 94.4803 94.4803 94.4803 5.22548 2.46961 0.5
M16.2 6 76 2030 108.1 0.400227 431.838 0.422936 0.277527 0.42837 61.7028 61.7028 61.7028 5.31809 2.6788 0.5
M16.2 6 76 2031 91.2987 0.337577 449.383 0.478635 0.231466 0.345378 39.5621 39.5621 39.5621 4.33323 2.94528 0.5
M16.2 6 76 2032 90.149 0.489006 489.383 0.48279 0.228339 0.367723 51.548 51.548 51.548 4.09301 2.88434 0.5
M16.2 6 77 2019 172.699 0.888522 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.24347 2.85525 0.5
M16.2 6 77 2020 152.932 0.21221 671.336 0.35 0.353092 0.612103 106.15 106.15 106.15 5.05548 3.28444 0.5
M16.2 6 77 2021 131.981 0.791862 624.325 0.358458 0.343197 0.533114 91.6859 91.6859 91.6859 4.60342 2.78329 0.5
M16.2 6 77 2022 123.619 0.643294 594.479 0.37932 0.320183 0.512706 90.7604 90.7604 90.7604 4.60639 2.71208 0.5
M16.2 6 77 2023 121.963 2.71683 579.45 0.383653 0.315632 0.507531 77.6885 77.6885 77.6885 4.43301 1.81759 0.5
M16.2 6 77 2024 113.426 1.93573 707.588 0.407177 0.292173 0.487964 75.2954 75.2954 75.2954 3.74171 2.0191 0.5
M16.2 6 77 2025 120.59 0.653125 1003.77 0.387303 0.311857 0.572371 91.3593 91.3593 91.3593 2.92879 2.61589 0.5
M16.2 6 77 2026 157.75 0.443115 1267.13 0.35 0.353092 0.809602 181.217 181.217 181.217 3.12972 3.14292 0.5
M16.2 6 77 2027 229.252 0.975552 1264.98 0.35 0.353092 1.12501 230.667 230.667 230.667 4.00262 3.00277 0.5
M16.2 6 77 2028 251.644 1.29671 1078.3 0.35 0.353092 1.13935 200.574 200.574 200.574 4.7271 2.64969 0.5
M16.2 6 77 2029 211.59 0.475044 946.591 0.35 0.353092 0.918309 159.482 159.482 159.482 4.66195 2.98083 0.5
M16.2 6 77 2030 174.637 1.00229 905.407 0.35 0.353092 0.751533 145.138 145.138 145.138 4.17412 2.75397 0.5
M16.2 6 77 2031 169.88 1.20147 876.328 0.35 0.353092 0.739877 147.956 147.956 147.956 4.2953 2.53133 0.5
M16.2 6 77 2032 170.365 0.937597 851.644 0.35 0.353092 0.740548 127.342 127.342 127.342 4.34787 2.60926 0.5
M16.2 6 78 2019 172.699 1.19719 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.2303 2.62163 0.5
M16.2 6 78 2020 152.961 0.428756 688.958 0.35 0.353092 0.613646 106.167 106.167 106.167 4.96781 2.9082 0.5
M16.2 6 78 2021 132.493 1.7467 684.081 0.357236 0.344605 0.542649 92.7159 92.7159 92.7159 4.2533 2.2163 0.5
M16.2 6 78 2022 128.787 1.00154 749.221 0.366232 0.334398 0.560398 106.378 106.378 106.378 4.03205 2.40636 0.5
M16.2 6 78 2023 138.172 0.758345 848.161 0.35 0.353092 0.625339 108.371 108.371 108.371 3.68643 2.67644 0.5
M16.2 6 78 2024 146.337 0.46248 926.251 0.35 0.353092 0.690992 142.154 142.154 142.154 3.67071 3.0388 0.5
M16.2 6 78 2025 172.517 1.96584 902.745 0.35 0.353092 0.806234 157.235 157.235 157.235 4.14029 2.25892 0.5
M16.2 6 78 2026 176.19 0.872187 874.425 0.35 0.353092 0.787714 142.053 142.053 142.053 4.34729 2.51769 0.5
M16.2 6 78 2027 158.664 0.827738 918.363 0.35 0.353092 0.713568 123.951 123.951 123.951 3.76064 2.71637 0.5
M16.2 6 78 2028 158.415 0.283449 982.942 0.35 0.353092 0.740657 159.431 159.431 159.431 3.74437 3.23559 0.5
M16.2 6 78 2029 185.527 0.724665 927.706 0.35 0.353092 0.849643 161.703 161.703 161.703 4.29857 3.05054 0.5
M16.2 6 78 2030 183.175 0.961828 799.065 0.35 0.353092 0.801376 144.051 144.051 144.051 4.74149 2.68594 0.5
M16.2 6 78 2031 158.185 1.56864 711.634 0.35 0.353092 0.679453 117.928 117.928 117.928 4.70224 2.23974 0.5
M16.2 6 78 2032 133.909 0.279207 748.017 0.353921 0.348461 0.5718 104.338 104.338 104.338 4.04633 2.83552 0.5
M16.2 6 79 2019 172.699 0.249126 671.538 0.571974 0.169251 0.636921 55 107.887 107.887 5.27098 3.64443 0.5
M16.2 6 79 2020 152.872 0.467549 634.834 0.35 0.353092 0.608906 106.115 106.115 106.115 5.21176 3.30158 0.5
M16.2 6 79 2021 130.978 0.396825 540.727 0.360868 0.340439 0.51688 89.6433 89.6433 89.6433 5.24446 3.14715 0.5
M16.2 6 79 2022 114.028 0.372948 472.327 0.405451 0.293826 0.44105 63.2612 63.2612 63.2612 5.13876 3.0794 0.5
M16.2 6 79 2023 100.901 0.188039 442.494 0.445578 0.257807 0.389868 52.4821 52.4821 52.4821 4.86281 3.38992 0.5
M16.2 6 79 2024 96.5823 0.905191 418.538 0.460025 0.245962 0.380466 49.9079 49.9079 49.9079 4.83048 2.42078 0.5
M16.2 6 79 2025 94.7891 0.948564 419.835 0.466216 0.241048 0.372981 46.9144 46.9144 46.9144 4.79735 2.23371 0.5
M16.2 6 79 2026 90.0815 0.515001 482.922 0.483052 0.228143 0.362 40.232 40.232 40.232 4.0955 2.57712 0.5
M16.2 6 79 2027 92.4271 1.18511 581.105 0.474557 0.234573 0.399599 55.1863 55.1863 55.1863 3.61189 2.33223 0.5
M16.2 6 79 2028 114.948 0.356724 677.856 0.402836 0.296352 0.524993 90.4313 90.4313 90.4313 3.88998 2.82148 0.5
M16.2 6 79 2029 130.017 0.818576 710.454 0.363194 0.337803 0.592032 100.946 100.946 100.946 3.92645 2.68935 0.5
